,val_loss,val_accuracy,loss,accuracy
0,0.6128503680229187,0.7846270203590393,0.38980925222858787,0.811262845993042
1,0.5499721765518188,0.7922500371932983,0.3486572924456174,0.8704383373260498
2,0.40494227409362793,0.8219695687294006,0.34147139451577274,0.875416100025177
3,0.4314373731613159,0.7994329929351807,0.3226400405183121,0.8859050869941711
4,0.4754059910774231,0.8398952484130859,0.31397195400353806,0.8892319798469543
5,0.44888556003570557,0.8497853875160217,0.3226150463476989,0.888723611831665
6,0.41969576478004456,0.8434433341026306,0.30998220556924816,0.8936087489128113
7,0.39334428310394287,0.8513374328613281,0.28968086840180984,0.8932547569274902
